Stage,LA Name,Seed Code,School Name,Organiser,Percentage Achieved expected level
"P1, P4 & P7 combined",Dumfries & Galloway,5935121,Ae School,Writing,[c]
"P1, P4 & P7 combined",Dumfries & Galloway,5935121,Ae School,Numeracy,[c]
"P1, P4 & P7 combined",Dumfries & Galloway,5935229,Amisfield School,Listening and Talking,[c]
"P1, P4 & P7 combined",Dumfries & Galloway,5935229,Amisfield School,Reading,[c]
"P1, P4 & P7 combined",Dumfries & Galloway,5935229,Amisfield School,Writing,[c]
"P1, P4 & P7 combined",Dumfries & Galloway,5935229,Amisfield School,Numeracy,[c]
"P1, P4 & P7 combined",Dumfries & Galloway,5935423,Brownhall School,Listening and Talking,[c]
"P1, P4 & P7 combined",Dumfries & Galloway,5935423,Brownhall School,Reading,[c]
"P1, P4 & P7 combined",Dumfries & Galloway,5935423,Brownhall School,Writing,[c]
"P1, P4 & P7 combined",Dumfries & Galloway,5935423,Brownhall School,Numeracy,[c]
"P1, P4 & P7 combined",Dumfries & Galloway,5935628,Closeburn School,Listening and Talking,79-100%
"P1, P4 & P7 combined",Dumfries & Galloway,5935628,Closeburn School,Reading,79-100%
"P1, P4 & P7 combined",Dumfries & Galloway,5935628,Closeburn School,Writing,79-100%
"P1, P4 & P7 combined",Dumfries & Galloway,5935628,Closeburn School,Numeracy,79-100%
"P1, P4 & P7 combined",Dumfries & Galloway,5935725,Collin School,Listening and Talking,[c]
"P1, P4 & P7 combined",Dumfries & Galloway,5935725,Collin School,Reading,[c]
"P1, P4 & P7 combined",Dumfries & Galloway,5935725,Collin School,Writing,[c]
"P1, P4 & P7 combined",Dumfries & Galloway,5935725,Collin School,Numeracy,[c]
"P1, P4 & P7 combined",Dumfries & Galloway,5935822,Laurieknowe School,Listening and Talking,78.63247863
"P1, P4 & P7 combined",Dumfries & Galloway,5935822,Laurieknowe School,Reading,73.5042735
"P1, P4 & P7 combined",Dumfries & Galloway,5935822,Laurieknowe School,Writing,60.68376068
"P1, P4 & P7 combined",Dumfries & Galloway,5935822,Laurieknowe School,Numeracy,69.23076923
"P1, P4 & P7 combined",Dumfries & Galloway,5936020,Lincluden School,Listening and Talking,71.60493827
"P1, P4 & P7 combined",Dumfries & Galloway,5936020,Lincluden School,Reading,65.43209877
"P1, P4 & P7 combined",Dumfries & Galloway,5936020,Lincluden School,Writing,64.19753086
"P1, P4 & P7 combined",Dumfries & Galloway,5936020,Lincluden School,Numeracy,66.25
"P1, P4 & P7 combined",Dumfries & Galloway,5936225,Loreburn School,Listening and Talking,65.38461538
"P1, P4 & P7 combined",Dumfries & Galloway,5936225,Loreburn School,Reading,57.69230769
"P1, P4 & P7 combined",Dumfries & Galloway,5936225,Loreburn School,Writing,50
"P1, P4 & P7 combined",Dumfries & Galloway,5936225,Loreburn School,Numeracy,55.12820513
"P1, P4 & P7 combined",Dumfries & Galloway,5936322,Noblehill School,Listening and Talking,68.26923077
"P1, P4 & P7 combined",Dumfries & Galloway,5936322,Noblehill School,Reading,72.11538462
"P1, P4 & P7 combined",Dumfries & Galloway,5936322,Noblehill School,Writing,61.53846154
"P1, P4 & P7 combined",Dumfries & Galloway,5936322,Noblehill School,Numeracy,65.38461538
"P1, P4 & P7 combined",Dumfries & Galloway,5936624,St Michael's School,Listening and Talking,90
"P1, P4 & P7 combined",Dumfries & Galloway,5936624,St Michael's School,Reading,82.5
"P1, P4 & P7 combined",Dumfries & Galloway,5936624,St Michael's School,Writing,73.75
"P1, P4 & P7 combined",Dumfries & Galloway,5936624,St Michael's School,Numeracy,76.25
"P1, P4 & P7 combined",Dumfries & Galloway,5936721,St Teresa's RC School,Listening and Talking,[c]
"P1, P4 & P7 combined",Dumfries & Galloway,5936721,St Teresa's RC School,Reading,[c]
"P1, P4 & P7 combined",Dumfries & Galloway,5936721,St Teresa's RC School,Writing,[c]
"P1, P4 & P7 combined",Dumfries & Galloway,5936721,St Teresa's RC School,Numeracy,[c]
"P1, P4 & P7 combined",Dumfries & Galloway,5936829,Troqueer School,Listening and Talking,90.83333333
"P1, P4 & P7 combined",Dumfries & Galloway,5936829,Troqueer School,Reading,80
"P1, P4 & P7 combined",Dumfries & Galloway,5936829,Troqueer School,Writing,77.5
"P1, P4 & P7 combined",Dumfries & Galloway,5936829,Troqueer School,Numeracy,85.83333333
"P1, P4 & P7 combined",Dumfries & Galloway,5936926,Duncow School,Listening and Talking,[c]
"P1, P4 & P7 combined",Dumfries & Galloway,5936926,Duncow School,Reading,[c]
"P1, P4 & P7 combined",Dumfries & Galloway,5936926,Duncow School,Writing,[c]
"P1, P4 & P7 combined",Dumfries & Galloway,5936926,Duncow School,Numeracy,[c]
"P1, P4 & P7 combined",Dumfries & Galloway,5937027,Dunscore School,Listening and Talking,[c]
"P1, P4 & P7 combined",Dumfries & Galloway,5937027,Dunscore School,Reading,[c]
"P1, P4 & P7 combined",Dumfries & Galloway,5937027,Dunscore School,Writing,[c]
"P1, P4 & P7 combined",Dumfries & Galloway,5937027,Dunscore School,Numeracy,[c]
"P1, P4 & P7 combined",Dumfries & Galloway,5937329,Georgetown School,Listening and Talking,72.44094488
"P1, P4 & P7 combined",Dumfries & Galloway,5937329,Georgetown School,Reading,69.53125
"P1, P4 & P7 combined",Dumfries & Galloway,5937329,Georgetown School,Writing,61.71875
"P1, P4 & P7 combined",Dumfries & Galloway,5937329,Georgetown School,Numeracy,67.1875
"P1, P4 & P7 combined",Dumfries & Galloway,5937523,Holywood School,Listening and Talking,84-100%
"P1, P4 & P7 combined",Dumfries & Galloway,5937523,Holywood School,Reading,84-100%
"P1, P4 & P7 combined",Dumfries & Galloway,5937523,Holywood School,Writing,81.25
"P1, P4 & P7 combined",Dumfries & Galloway,5937523,Holywood School,Numeracy,84.375
"P1, P4 & P7 combined",Dumfries & Galloway,5937620,Hutton School,Listening and Talking,[c]
"P1, P4 & P7 combined",Dumfries & Galloway,5937620,Hutton School,Reading,[c]
"P1, P4 & P7 combined",Dumfries & Galloway,5937620,Hutton School,Writing,[c]
"P1, P4 & P7 combined",Dumfries & Galloway,5937620,Hutton School,Numeracy,[c]
"P1, P4 & P7 combined",Dumfries & Galloway,5937825,Kelloholm School,Listening and Talking,92.30769231
"P1, P4 & P7 combined",Dumfries & Galloway,5937825,Kelloholm School,Reading,73.07692308
"P1, P4 & P7 combined",Dumfries & Galloway,5937825,Kelloholm School,Writing,65.38461538
"P1, P4 & P7 combined",Dumfries & Galloway,5937825,Kelloholm School,Numeracy,75.64102564
"P1, P4 & P7 combined",Dumfries & Galloway,5937922,Locharbriggs School,Listening and Talking,92-100%
"P1, P4 & P7 combined",Dumfries & Galloway,5937922,Locharbriggs School,Reading,77.96610169
"P1, P4 & P7 combined",Dumfries & Galloway,5937922,Locharbriggs School,Writing,86.44067797
"P1, P4 & P7 combined",Dumfries & Galloway,5937922,Locharbriggs School,Numeracy,77.96610169
"P1, P4 & P7 combined",Dumfries & Galloway,5938023,Moniaive School,Listening and Talking,82-100%
"P1, P4 & P7 combined",Dumfries & Galloway,5938023,Moniaive School,Reading,78.57142857
"P1, P4 & P7 combined",Dumfries & Galloway,5938023,Moniaive School,Writing,67.85714286
"P1, P4 & P7 combined",Dumfries & Galloway,5938023,Moniaive School,Numeracy,82-100%
"P1, P4 & P7 combined",Dumfries & Galloway,5938228,Nethermill School,Listening and Talking,[c]
"P1, P4 & P7 combined",Dumfries & Galloway,5938228,Nethermill School,Reading,[c]
"P1, P4 & P7 combined",Dumfries & Galloway,5938228,Nethermill School,Writing,[c]
"P1, P4 & P7 combined",Dumfries & Galloway,5938228,Nethermill School,Numeracy,[c]
"P1, P4 & P7 combined",Dumfries & Galloway,5938325,Penpont School,Listening and Talking,81-100%
"P1, P4 & P7 combined",Dumfries & Galloway,5938325,Penpont School,Reading,76.92307692
"P1, P4 & P7 combined",Dumfries & Galloway,5938325,Penpont School,Writing,53.84615385
"P1, P4 & P7 combined",Dumfries & Galloway,5938325,Penpont School,Numeracy,69.23076923
S3,Dumfries & Galloway,5939038,Dumfries Academy,Listening and Talking,90.74074074
S3,Dumfries & Galloway,5939038,Dumfries Academy,Reading,91.66666667
S3,Dumfries & Galloway,5939038,Dumfries Academy,Writing,87.03703704
S3,Dumfries & Galloway,5939038,Dumfries Academy,Numeracy,77.98165138
S3,Dumfries & Galloway,5939232,Dumfries High School,Listening and Talking,86.53846154
S3,Dumfries & Galloway,5939232,Dumfries High School,Reading,86.53846154
S3,Dumfries & Galloway,5939232,Dumfries High School,Writing,83.97435897
S3,Dumfries & Galloway,5939232,Dumfries High School,Numeracy,83.33333333
S3,Dumfries & Galloway,5939631,Sanquhar Academy,Listening and Talking,89.58333333
S3,Dumfries & Galloway,5939631,Sanquhar Academy,Reading,85.41666667
S3,Dumfries & Galloway,5939631,Sanquhar Academy,Writing,87.5
S3,Dumfries & Galloway,5939631,Sanquhar Academy,Numeracy,90-100%
S3,Dumfries & Galloway,5939739,Wallace Hall Academy,Listening and Talking,94.31818182
S3,Dumfries & Galloway,5939739,Wallace Hall Academy,Reading,94.31818182
S3,Dumfries & Galloway,5939739,Wallace Hall Academy,Writing,94.31818182
S3,Dumfries & Galloway,5939739,Wallace Hall Academy,Numeracy,94-100%
"P1, P4 & P7 combined",Dumfries & Galloway,5940427,Sanquhar Primary School,Listening and Talking,81.66666667
"P1, P4 & P7 combined",Dumfries & Galloway,5940427,Sanquhar Primary School,Reading,70
"P1, P4 & P7 combined",Dumfries & Galloway,5940427,Sanquhar Primary School,Writing,63.33333333
"P1, P4 & P7 combined",Dumfries & Galloway,5940427,Sanquhar Primary School,Numeracy,73.33333333
"P1, P4 & P7 combined",Dumfries & Galloway,5940621,Caerlaverock School,Listening and Talking,[c]
"P1, P4 & P7 combined",Dumfries & Galloway,5940621,Caerlaverock School,Reading,[c]
"P1, P4 & P7 combined",Dumfries & Galloway,5940621,Caerlaverock School,Writing,[c]
"P1, P4 & P7 combined",Dumfries & Galloway,5940621,Caerlaverock School,Numeracy,[c]
"P1, P4 & P7 combined",Dumfries & Galloway,5940923,Calside School,Listening and Talking,82.55813953
"P1, P4 & P7 combined",Dumfries & Galloway,5940923,Calside School,Reading,70.93023256
"P1, P4 & P7 combined",Dumfries & Galloway,5940923,Calside School,Writing,63.95348837
"P1, P4 & P7 combined",Dumfries & Galloway,5940923,Calside School,Numeracy,79.06976744
S3,Dumfries & Galloway,5941032,St Joseph's College,Listening and Talking,86.82634731
S3,Dumfries & Galloway,5941032,St Joseph's College,Reading,83.83233533
S3,Dumfries & Galloway,5941032,St Joseph's College,Writing,79.64071856
S3,Dumfries & Galloway,5941032,St Joseph's College,Numeracy,95.26627219
"P1, P4 & P7 combined",Dumfries & Galloway,5941121,St Andrew's RC School,Listening and Talking,84
"P1, P4 & P7 combined",Dumfries & Galloway,5941121,St Andrew's RC School,Reading,81.33333333
"P1, P4 & P7 combined",Dumfries & Galloway,5941121,St Andrew's RC School,Writing,81.33333333
"P1, P4 & P7 combined",Dumfries & Galloway,5941121,St Andrew's RC School,Numeracy,80
"P1, P4 & P7 combined",Dumfries & Galloway,5941229,Wallace Hall Primary School,Listening and Talking,80
"P1, P4 & P7 combined",Dumfries & Galloway,5941229,Wallace Hall Primary School,Reading,81.42857143
"P1, P4 & P7 combined",Dumfries & Galloway,5941229,Wallace Hall Primary School,Writing,74.28571429
"P1, P4 & P7 combined",Dumfries & Galloway,5941229,Wallace Hall Primary School,Numeracy,70
"P1, P4 & P7 combined",Dumfries & Galloway,5941326,Cargenbridge School,Listening and Talking,75.55555556
"P1, P4 & P7 combined",Dumfries & Galloway,5941326,Cargenbridge School,Reading,84.09090909
"P1, P4 & P7 combined",Dumfries & Galloway,5941326,Cargenbridge School,Writing,68.18181818
"P1, P4 & P7 combined",Dumfries & Galloway,5941326,Cargenbridge School,Numeracy,79.54545455
"P1, P4 & P7 combined",Dumfries & Galloway,5945127,Hecklegirth School,Listening and Talking,65.97938144
"P1, P4 & P7 combined",Dumfries & Galloway,5945127,Hecklegirth School,Reading,63.91752577
"P1, P4 & P7 combined",Dumfries & Galloway,5945127,Hecklegirth School,Writing,65.97938144
"P1, P4 & P7 combined",Dumfries & Galloway,5945127,Hecklegirth School,Numeracy,72.16494845
"P1, P4 & P7 combined",Dumfries & Galloway,5945224,Newington School,Listening and Talking,84.67153285
"P1, P4 & P7 combined",Dumfries & Galloway,5945224,Newington School,Reading,72.99270073
"P1, P4 & P7 combined",Dumfries & Galloway,5945224,Newington School,Writing,70.80291971
"P1, P4 & P7 combined",Dumfries & Galloway,5945224,Newington School,Numeracy,80.2919708
"P1, P4 & P7 combined",Dumfries & Galloway,5945321,St Columba's RC School,Listening and Talking,65.2173913
"P1, P4 & P7 combined",Dumfries & Galloway,5945321,St Columba's RC School,Reading,69.56521739
"P1, P4 & P7 combined",Dumfries & Galloway,5945321,St Columba's RC School,Writing,56.52173913
"P1, P4 & P7 combined",Dumfries & Galloway,5945321,St Columba's RC School,Numeracy,69.56521739
"P1, P4 & P7 combined",Dumfries & Galloway,5945429,Applegarth School,Listening and Talking,[c]
"P1, P4 & P7 combined",Dumfries & Galloway,5945429,Applegarth School,Reading,[c]
"P1, P4 & P7 combined",Dumfries & Galloway,5945429,Applegarth School,Writing,[c]
"P1, P4 & P7 combined",Dumfries & Galloway,5945429,Applegarth School,Numeracy,[c]
"P1, P4 & P7 combined",Dumfries & Galloway,5945526,Beattock School,Listening and Talking,60.86956522
"P1, P4 & P7 combined",Dumfries & Galloway,5945526,Beattock School,Reading,60.86956522
"P1, P4 & P7 combined",Dumfries & Galloway,5945526,Beattock School,Writing,52.17391304
"P1, P4 & P7 combined",Dumfries & Galloway,5945526,Beattock School,Numeracy,52.17391304
"P1, P4 & P7 combined",Dumfries & Galloway,5945720,Brydekirk School,Listening and Talking,[c]
"P1, P4 & P7 combined",Dumfries & Galloway,5945720,Brydekirk School,Reading,[c]
"P1, P4 & P7 combined",Dumfries & Galloway,5945720,Brydekirk School,Writing,[c]
"P1, P4 & P7 combined",Dumfries & Galloway,5945720,Brydekirk School,Numeracy,[c]
"P1, P4 & P7 combined",Dumfries & Galloway,5945828,Canonbie School,Listening and Talking,75
"P1, P4 & P7 combined",Dumfries & Galloway,5945828,Canonbie School,Reading,86-100%
"P1, P4 & P7 combined",Dumfries & Galloway,5945828,Canonbie School,Writing,75
"P1, P4 & P7 combined",Dumfries & Galloway,5945828,Canonbie School,Numeracy,72.22222222
"P1, P4 & P7 combined",Dumfries & Galloway,5946026,Cummertrees School,Listening and Talking,[c]
"P1, P4 & P7 combined",Dumfries & Galloway,5946026,Cummertrees School,Reading,[c]
"P1, P4 & P7 combined",Dumfries & Galloway,5946026,Cummertrees School,Writing,[c]
"P1, P4 & P7 combined",Dumfries & Galloway,5946026,Cummertrees School,Numeracy,[c]
"P1, P4 & P7 combined",Dumfries & Galloway,5946123,Carrutherstown School,Listening and Talking,[c]
"P1, P4 & P7 combined",Dumfries & Galloway,5946123,Carrutherstown School,Reading,[c]
"P1, P4 & P7 combined",Dumfries & Galloway,5946123,Carrutherstown School,Writing,[c]
"P1, P4 & P7 combined",Dumfries & Galloway,5946123,Carrutherstown School,Numeracy,[c]
"P1, P4 & P7 combined",Dumfries & Galloway,5946220,Eaglesfield School,Listening and Talking,[c]
"P1, P4 & P7 combined",Dumfries & Galloway,5946220,Eaglesfield School,Reading,[c]
"P1, P4 & P7 combined",Dumfries & Galloway,5946220,Eaglesfield School,Writing,[c]
"P1, P4 & P7 combined",Dumfries & Galloway,5946220,Eaglesfield School,Numeracy,[c]
"P1, P4 & P7 combined",Dumfries & Galloway,5946328,Eastriggs School,Listening and Talking,78.84615385
"P1, P4 & P7 combined",Dumfries & Galloway,5946328,Eastriggs School,Reading,67.30769231
"P1, P4 & P7 combined",Dumfries & Galloway,5946328,Eastriggs School,Writing,61.53846154
"P1, P4 & P7 combined",Dumfries & Galloway,5946328,Eastriggs School,Numeracy,67.30769231
"P1, P4 & P7 combined",Dumfries & Galloway,5946425,Hoddom School,Listening and Talking,70.96774194
"P1, P4 & P7 combined",Dumfries & Galloway,5946425,Hoddom School,Reading,74.19354839
"P1, P4 & P7 combined",Dumfries & Galloway,5946425,Hoddom School,Writing,61.29032258
"P1, P4 & P7 combined",Dumfries & Galloway,5946425,Hoddom School,Numeracy,64.51612903
"P1, P4 & P7 combined",Dumfries & Galloway,5947022,Gretna School,Listening and Talking,82.78688525
"P1, P4 & P7 combined",Dumfries & Galloway,5947022,Gretna School,Reading,57.37704918
"P1, P4 & P7 combined",Dumfries & Galloway,5947022,Gretna School,Writing,50.81967213
"P1, P4 & P7 combined",Dumfries & Galloway,5947022,Gretna School,Numeracy,58.19672131
"P1, P4 & P7 combined",Dumfries & Galloway,5947227,Springfield Primary School,Listening and Talking,[c]
"P1, P4 & P7 combined",Dumfries & Galloway,5947227,Springfield Primary School,Reading,[c]
"P1, P4 & P7 combined",Dumfries & Galloway,5947227,Springfield Primary School,Writing,[c]
"P1, P4 & P7 combined",Dumfries & Galloway,5947227,Springfield Primary School,Numeracy,[c]
"P1, P4 & P7 combined",Dumfries & Galloway,5947421,Hightae School,Listening and Talking,[c]
"P1, P4 & P7 combined",Dumfries & Galloway,5947421,Hightae School,Reading,[c]
"P1, P4 & P7 combined",Dumfries & Galloway,5947421,Hightae School,Writing,[c]
"P1, P4 & P7 combined",Dumfries & Galloway,5947421,Hightae School,Numeracy,[c]
"P1, P4 & P7 combined",Dumfries & Galloway,5947529,Hottsbridge School,Listening and Talking,[c]
"P1, P4 & P7 combined",Dumfries & Galloway,5947529,Hottsbridge School,Reading,[c]
"P1, P4 & P7 combined",Dumfries & Galloway,5947529,Hottsbridge School,Writing,[c]
"P1, P4 & P7 combined",Dumfries & Galloway,5947529,Hottsbridge School,Numeracy,[c]
"P1, P4 & P7 combined",Dumfries & Galloway,5947626,Johnstonebridge School,Listening and Talking,[c]
"P1, P4 & P7 combined",Dumfries & Galloway,5947626,Johnstonebridge School,Reading,[c]
"P1, P4 & P7 combined",Dumfries & Galloway,5947626,Johnstonebridge School,Writing,[c]
"P1, P4 & P7 combined",Dumfries & Galloway,5947626,Johnstonebridge School,Numeracy,[c]
"P1, P4 & P7 combined",Dumfries & Galloway,5947723,Kirkpatrick Fleming School,Listening and Talking,64
"P1, P4 & P7 combined",Dumfries & Galloway,5947723,Kirkpatrick Fleming School,Reading,52
"P1, P4 & P7 combined",Dumfries & Galloway,5947723,Kirkpatrick Fleming School,Writing,28
"P1, P4 & P7 combined",Dumfries & Galloway,5947723,Kirkpatrick Fleming School,Numeracy,52
"P1, P4 & P7 combined",Dumfries & Galloway,5947820,Lochmaben School,Listening and Talking,74.57627119
"P1, P4 & P7 combined",Dumfries & Galloway,5947820,Lochmaben School,Reading,67.79661017
"P1, P4 & P7 combined",Dumfries & Galloway,5947820,Lochmaben School,Writing,62.71186441
"P1, P4 & P7 combined",Dumfries & Galloway,5947820,Lochmaben School,Numeracy,67.79661017
"P1, P4 & P7 combined",Dumfries & Galloway,5947928,St Mungo School,Listening and Talking,[c]
"P1, P4 & P7 combined",Dumfries & Galloway,5947928,St Mungo School,Reading,[c]
"P1, P4 & P7 combined",Dumfries & Galloway,5947928,St Mungo School,Writing,[c]
"P1, P4 & P7 combined",Dumfries & Galloway,5947928,St Mungo School,Numeracy,[c]
"P1, P4 & P7 combined",Dumfries & Galloway,5948029,Tundergarth School,Listening and Talking,[c]
"P1, P4 & P7 combined",Dumfries & Galloway,5948029,Tundergarth School,Reading,[c]
